connector,metadata_schema_version,namespace,provider_ref,default_title,title_hash,consistency_state,is_generic,observed_row_count,term_fingerprint,prior_state,disposition_code,entity_slug,attributes_json,reviewer,review_batch,rationale,source_citation
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-244,"spinach leaf, fresh",bdf7531365c0adc1d0bbb038114925cd468d3731b9fdc7e31a9eea3bdc086fdc,consistent,0,2,555c5c0eb6edd1ed32689ffc0ca0bfd3583ea6375532c77ee59a51ac33e53e42,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-245,"salt, coarse",e78755d82c3a79c556b770483f98b37f3f1ac9655c3e60ec4d0d47f034830dfa,consistent,0,2,a447cbb59bdd51251beefeaa6ef329b4f20e024e1ea91936307e3121d3cb571d,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2451,"black pepper, freshly ground",e4f934b2bba35df39860627c1bcd78cf4cfa9fe0e6548261a92dc671f732b5d6,consistent,0,10,8a1488d97c8c5cde79d7cb4da440d1441fda923f1b7d87394b2fe2afe3146247,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2452,"chilli, dried",2d748d20aa9280ce57c45157a0f0b8fc5e7795a2421948a4ad08d24721d0b81b,consistent,0,1,1f414c27328a83b7b91c616deece63bb16a749ddd15029b29cb5ea0037669d9c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-246,"mixed herbs, dried",5b24d72ea57bdf5c56ed8be2f111a7b33ba3b264db9a8d3b6065e275b4f025a0,consistent,0,2,76a9a12329ef3159f113780ca6b01de5b646a2c003844650785db3aae67fcdc0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2460,"pepper, mixed, freshly ground",d86d9e9ae388282bbf3b6cd4d7b5692d2a303ffa4bb5472684684b99ae8f0171,consistent,0,1,73ac85e17b04709547b2312e61104e3c9833832a54bc32553ef3b7bdf8e518d8,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-247,yellow pepper,20e2a38b7461ceb42a828d1ab2cc3692e2f87de491ccd881aec53aaacc705396,consistent,0,5,036b905fc492cb38560f7efa4786aa13caedaf59b809c6f36b5a56869af4e932,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2478,"chilli, dried, flake",9560140fccd2f0edc3c3ba4f31195578f7f20b332455122afae69b67dacf3974,consistent,0,9,332ef9d2b04dbeca65bf82c9a3421cc32e04d062fc246a946a0ec4cf3c1e50f2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-248,"chicken leg, skin on, bone in",5b22d6b91377640840d1c90f00568261ecc6779d431bc338e1bad0e04a671d8d,consistent,0,1,f5d3fc5bc9e0035d327971351bb0ec2612468867d4efbd38212204d517d0fd5d,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2488,"treacle, black",4675549ce11ca212a1bfa9bad423355761576f54dd5b88c43ff7c8dd1522e825,consistent,0,1,0a6ac6b457c7f208adb51bb2aaa0db607a479f06600d13e182d93969e96b642c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2491,"mint leaf, fresh",681d23a4a749e43346fe1b7259e8f848e74fbfdae267fe0a6b4cab9d73530b4a,consistent,0,2,1d820ce49c83ad09369283e57a4a65a83187f6e855169773f246b30ee5d45f0b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-25,sea salt,69a9d240344e1e06ae6fccbce4c8904dae23dddbed90deb01dc596a525b98089,consistent,0,65,044d5cffff9e3b5da5f9ad6ff707b2ed76aa86921dbd6a160dc1e47143ba2e9d,D2,D2,salt,"{""salt_class"":""sea""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-250,"tomato, ripe",d4c751abd1ab37b068e89f96cec3d91d7b3c803f004a388e1228c0105ba2713a,consistent,0,5,70c367d285afd94f814f5cca970e09014f4ad608bf3e4ac21163c51dfbed36ae,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-251,"artichoke heart, fresh",676c6ebb356e829dd19adc778c0213c24ac383fe399264ce2c2df29ecf3d0717,consistent,0,2,4404b3614b68c336413458523bf03c3f1ef4e70241d2bcbe7dfbd1bc841091a4,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-252,tomato sauce,acb55318ad82ff647cd801dc794f35773b4e5f0fec25b5ffefa5e3d20029c2db,consistent,0,3,a5d19aad067b35707a73b82e94621bc3b1070e7523ef0d80ebf7ec01259f18b7,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-254,chicken,811eb81b9d11d65a36c53c3ebdb738ee303403cb79d781ccf4b40764e0a9d12a,consistent,0,35,06213b3abcfd7a520dff13b42f799865f61ebfb76b3cf059ce063b768e397e76,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-255,"white wine, dry",7f04bcbfbc5ce754ee95855f71f157488e7e0bd8f4f63f27ac0334d5aa5bf883,consistent,0,6,d99a3291284187ea4722fea799f2347ac5998e5da27892532da66c79ba62ffec,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-256,red onion,eb31a331ca00003eaf7da5003795d7dd0a6b88438dbeecc3c74f78a9a1cb87dc,consistent,0,11,d92b169aa71586d03863f47d4c589912854df4283ac13c47f98ce384590e8512,D2,D2,onion,"{""variety"":""red""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2587,strawberry jam,dcfe076791ccd85b8baa51bc129145b780e57012c21ad3f074fa3764975b9298,consistent,0,1,d3225a8db5736ff5a4a12604928780686b806733c661a7b2d9b92b44d5d7fb8e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-259,spring onion,885e64fbba0a02fe96ca2e9b7a1cd9832aa11aacc9a31168e1dcb338e9572132,consistent,0,19,6911bfd62e5548eb7ce0c78a644cfa91007bc27fbc0b226fe8e390a9402ff9b6,D1,D1,spring-onion,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-262,"mixed herbs, fresh",90291ce1a2e4868b3130c56012071c20d31cc3eb218c4d5ca054fc04c4170c46,consistent,0,2,819bc8170493e443b6d3e836440ad85251442e52ea99a9a4081987a55886ed2a,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2632,celery,ddc5177b9204093a546234ec07894a03ca791c2440c23ac331b7d69f3cd11034,consistent,0,4,8504f91a2dc1d9a63fd1713df3cb33b05fc5e583ac3158618cb6b807781e70d7,D1,D1,celery,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-264,walnut oil,f56e3c429a56ad75ad5812d5a2668c1cdcf4dd1cad6c91db2fb244c78576c695,consistent,0,1,3d73f7479fd5a83b3f78dab07fe97a3dbc1e6d4757380e947e8947f251da5686,D2,D2,oil,"{""variety"":""walnut""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-265,"lemon zest, grated",0d1b425f42fee6484cf9598e35658406cb4caf24828743d9f754ae676d202744,consistent,0,1,f9753968279cf56719570aef77a983d1f1b8e3b1436c98d298fb842515f4353b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2659,brown onion,74e53ba086f22cb959a11e3aca0f2ecd0af369e3fe2cfe74c5a8d80b71237a37,consistent,0,14,4b8d09d453f981d6f6cb19fccaff19cc875d89831032bf45c2a83b79d6a4da65,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-267,pumpkin seeds,2f9f4e384a7a6c2a390530bd0da6047fe2f8efa0c6cb2976f440657bbe27f1cd,consistent,0,1,20f702048410e526c0b90f29deec02d2f1746e535ff934e8b8273fed50e5eaa7,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2678,"jalapeño chilli, canned",7be3a9bb9885059c141f238b202cd41b36e0ae55da47aab7af3494681c342dc0,consistent,0,1,bbaddae8540fd5491a7485ad62c4752296587315d5bca7e3f9ccbbf11b8f4eed,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-268,dried yeast,78bfdfc8fbbdb91efe11e24a170c96d44737baa924bac7d99b4840be64d5bb96,consistent,0,3,2ac02307c5572973c051302d21585a36dcd9cd79d0356c3a888461c26de88776,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-269,salt,63479ad69a090b258277ec8fba6f99419a2ffb248981510657c944ccd1148e97,consistent,0,130,51cdc1fdf7be8418de5c0a90aca5418402f5afe2952230d44a5f742986fcb343,D1,D1,salt,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2704,"rice, brown",861484ecdbb8d2e58d8af54bb0e2018c3599045eca0702e4828d8c801391ace1,consistent,0,1,4530fc85d443d15714f335cd21bacd8df2a4d469162d12effeadc6d814acbfb3,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-271,"pepper, freshly ground",865f0f350cd2737184a0b23e6e7fc84e011f10beec4b0ea410731a468d475573,consistent,0,2,e1cec9cab6081d43e1d427ac304620918274d2841b2fe95285aa88c37aa6adfa,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2724,rock sugar,4fd1cfa848c7352d095d0eaa6b7e7bd277fb8118ec9777e91fa036c48f60fea3,consistent,0,2,8241d4c899f82327d0e8f24c62ba809e84370ed5fb09cb156f5f0f2caab761b5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2744,"tofu skin, dried",4c61cb0d4e4ab7797b6156be8e85e990283b9ca7fac87323fb6f366635b02964,consistent,0,1,1dcc1f83469cf4549ce72187e185e34f3e3f86cf9eeb7121d9a1e4bab0a1c7a0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2757,spring roll rice paper,99d720e5976a98d8ef086c5d22dc11043d921e2a2c74ccd593ec66e47213e171,consistent,0,1,0f08dccdb50624b2e73be1e4adf907c4adbabb3e379af27623e98bf0d44536b4,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-276,Gruyère cheese,f91ed2c4c6c0123c49128a8324f840dccae0e423ff53edac108974f984a0b2df,consistent,0,1,27e92e1bce9386baddfd38c3d28e6f6d995a8bb18aff17dfdf20bbc8e078db60,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2763,wholemeal wheat flour,6652c248a238fb04eb14fb96e23adcbb5e213523ec5bc3a096d45a0674fdde86,consistent,0,1,210cbb4dc0d59b992f4158546e1cdeef68e608cedc1a15640c6cc16617060d56,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2765,paprika,67aa6b6c143c668356e0bf2568c44deafba7758bc84b5d53372d41cab0d5fa98,consistent,0,21,c0028cabb0e813f4d0149543afea43b85558d19e57a9282f75ce9dae8ba71813,D1,D1,paprika,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2781,"lettuce, any type",e06ed3f511c372df0da467375976f2c8a476f50b0650579542f6b24d5aea6d36,consistent,1,1,1bc5b074de2b2002b64c8893f2b9118c04a90a1bdea580cc43cc504b1707cf38,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-28,curry powder,2126e6951825d3ea0a86c461bb4834fece99f4ca6b67e450dab08a5e6c37c5bf,consistent,0,4,0a67828ac73d78c020869fd9344a222651c18a777c280e73d48d850797f6776c,D1,D1,curry-powder,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2805,soy flour,e0ba07f9e9739bef511c3e47a67009083a888c0e86ef54ef1340c0d4178152d9,consistent,0,1,49312a196e84c624f104ec0011ac20af56204431a887de514f2816b332fdfab2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2815,"passion fruit pulp, fresh",0e782355bac11cecc033dac343bd4786778fca603179c5801b23b8c22658849f,consistent,0,1,4645fbb8f90aee37ba70093cfc8fd1d5831af7513023aae012769133d88f334f,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2821,"dried fruit, mixed",d36137df9fb168aca9432f5690b0993a9f724ed5dc8fc9b5674ec834a84d2551,consistent,0,1,00829c04acaac7aa781b1197d2cfd0cb3ca33980db4650e2578e75ca56a37a8b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-283,pork tenderloin,8521e52897e89d652220f575038ffc8b755e67fd16eaa624b4d7fc40c313e640,consistent,0,1,1baa046c9505eb75c7511c95906e8cdc33263e0f53f5fe6e71b036af512fcdf1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-2840,maple syrup,549819b27ee092f84cbc4dab9aec5e10a2b64d44069133b1ae5d238df179d967,consistent,0,3,5889be1c34411e887a3c398a5af57112ca9f68ee1e43a65ec23817060211adf0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
